"Управление бизнесом" " Стратегический и операционный менеджмент Ссылка на курс" "City Business School" 4.2 "18 900 ₽" "Рассрочки нет" " В любой момент" "1.5 месяц" https://tutortop.ru/goto/6419/?term=544
"Управление бизнесом" " Micro MBA. Управление Ссылка на курс" "Руc Школа Управления" 3.6 "29 925 ₽" "от 3 990 ₽" " 23 апреля" "1 неделя" https://tutortop.ru/goto/7238/?term=544
"Управление бизнесом" " Антикризисный маркетинг Ссылка на курс" Skillbox 4.4 "31 005 ₽" "от 2 584 ₽" " 09 января" "3 месяца" https://tutortop.ru/goto/8627/?term=544
"Управление бизнесом" " Управление рисками Ссылка на курс" Skillbox 4.4 "23 373 ₽" "от 1 948 ₽" " 06 января" "2 месяца" https://tutortop.ru/goto/7199/?term=544
"Управление бизнесом" " Бизнес и право Ссылка на курс" Skillbox 4.4 "15 264 ₽" "от 1 272 ₽" " 06 января" "2 месяца" https://tutortop.ru/goto/8103/?term=544
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Финансовая аналитика" " Профессия Финансовый менеджер Ссылка на курс" Skillbox 4.4 "63 000 ₽" "от 2 625 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/6577/?term=543
"Финансовая аналитика" " Факультет Финансовой аналитики Ссылка на курс" GeekBrains 4.3 "60 000 ₽" "от 6 800 ₽" " 11 января" "10 месяцев" https://tutortop.ru/goto/8074/?term=543
"Финансовая аналитика" " Цифровые финансы Ссылка на курс" Нетология 4.2 "180 000 ₽" "от 15 000 ₽" " 27 февраля" "1.5 месяц" https://tutortop.ru/goto/7830/?term=543
"Финансовая аналитика" " Онлайн-курс по финансовому анализу Ссылка на курс" "Hedu (Irs.academy)" 2.4 "12 000 ₽" "Рассрочки нет" " В любой момент" "2 месяца" https://tutortop.ru/goto/4699/?term=543
"Финансовая аналитика" " Unit-экономика и P&L Ссылка на курс" ProductStar 4.0 "19 000 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/8132/?term=543
"Финансовая аналитика" " Директор по финансам Ссылка на курс" "City Business School" 4.2 "34 900 ₽" "от 8 725 ₽" " 13 января" "2 месяца" https://tutortop.ru/goto/6418/?term=543
"Финансовая аналитика" " Финансовая Академия Ссылка на курс" "SF Education" 4.1 "55 080 ₽" "от 4 590 ₽" " В любой момент" "9 месяцев" https://tutortop.ru/goto/6258/?term=543
"Финансовая аналитика" " Mini MBA эксперт: финансы Ссылка на курс" "Руc Школа Управления" 3.6 "217 425 ₽" "от 28 990 ₽" " 09 марта" "9 месяцев" https://tutortop.ru/goto/7248/?term=543
"Финансовая аналитика" " Профессия Экономист-финансист Ссылка на курс" Skillbox 4.4 "49 050 ₽" "от 2 230 ₽" " 06 января" "12 месяцев" https://tutortop.ru/goto/8089/?term=543
"Финансовая аналитика" " Unit-экономика и анализ рынка Ссылка на курс" GeekBrains 4.3 "4 788 ₽" "Рассрочки нет" " В любой момент" "1 месяц" https://tutortop.ru/goto/8134/?term=543
"Финансовая аналитика" " Финансист на удалёнке Ссылка на курс" Нетология 4.2 "63 250 ₽" "от 5 270 ₽" " 24 февраля" "4 месяца" https://tutortop.ru/goto/8596/?term=543
"Финансовая аналитика" " От бухгалтера к фин-директору Ссылка на курс" ProductStar 4.0 "14 600 ₽" "Рассрочки нет" " В любой момент " "2 месяца" https://tutortop.ru/goto/7879/?term=543
"Финансовая аналитика" " Mini-MBA Professional Специализация «Управление финансами» Ссылка на курс" "City Business School" 4.2 "23 900 ₽" "Рассрочки нет" " 13 января" "6 месяцев" https://tutortop.ru/goto/6428/?term=543
"Финансовая аналитика" " Подготовка к экзамену CIMA P1 Rus 2021 Ссылка на курс" "SF Education" 4.1 "50 000 ₽" "от 2 090 ₽" " В любой момент" "1.5 месяц" https://tutortop.ru/goto/6288/?term=543
"Финансовая аналитика" " Финансист Ссылка на курс" "Руc Школа Управления" 3.6 "104 925 ₽" "от 13 990 ₽" " 01 февраля" "6 месяцев" https://tutortop.ru/goto/7265/?term=543
"Финансовая аналитика" " Финансовый аналитик Ссылка на курс" Skillbox 4.4 "45 562 ₽" "от 3 797 ₽" " 06 января" "3 месяца" https://tutortop.ru/goto/6090/?term=543
"Финансовая аналитика" " Финансовый менеджер Ссылка на курс" Нетология 4.2 "47 500 ₽" "от 3 958 ₽" " 11 февраля" "5.5 месяцев" https://tutortop.ru/goto/8286/?term=543
"Финансовая аналитика" " Финансовый аналитик Ссылка на курс" "SF Education" 4.1 "45 000 ₽" "от 3 750 ₽" " 11 января" "11 месяцев" https://tutortop.ru/goto/6269/?term=543
"Финансовая аналитика" " Финансовый директор Ссылка на курс" "Руc Школа Управления" 3.6 "41 625 ₽" "от 5 550 ₽" " 01 февраля" "1 неделя" https://tutortop.ru/goto/7263/?term=543
"Финансовая аналитика" " Экономист-финансист Ссылка на курс" Skillbox 4.4 "35 400 ₽" "от 2 950 ₽" " 06 января" "4 месяца" https://tutortop.ru/goto/8112/?term=543
"Финансовая аналитика" " Финансовая аналитика Ссылка на курс" Нетология 4.2 "27 500 ₽" "от 2 750 ₽" " 11 февраля" "3.5 месяца" https://tutortop.ru/goto/7132/?term=543
"Финансовая аналитика" " Профессия Инвестиционный менеджер Ссылка на курс" "SF Education" 4.1 "41 280 ₽" "от 3 440 ₽" " 01 февраля" "11 месяцев" https://tutortop.ru/goto/6262/?term=543
"Финансовая аналитика" " Финансовый анализ бизнеса Ссылка на курс" "Руc Школа Управления" 3.6 "35 925 ₽" "от 4 790 ₽" " 01 февраля" "1 неделя" https://tutortop.ru/goto/7286/?term=543
"Финансовая аналитика" " Финансовый менеджер Ссылка на курс" "SF Education" 4.1 "37 560 ₽" "от 3 130 ₽" " 01 марта" "14 месяцев" https://tutortop.ru/goto/6263/?term=543
"Финансовая аналитика" " Micro MBA. Финансы Ссылка на курс" "Руc Школа Управления" 3.6 "29 925 ₽" "от 3 990 ₽" " 15 января" "1 неделя" https://tutortop.ru/goto/7237/?term=543
"Финансовая аналитика" " Управление финансами фирмы Ссылка на курс" "SF Education" 4.1 "25 080 ₽" "от 2 090 ₽" " 01 февраля" "1 месяц" https://tutortop.ru/goto/6275/?term=543
"Финансовая аналитика" " Венчурная Академия Ссылка на курс" "SF Education" 4.1 "25 000 ₽" "от 2 090 ₽" " В любой момент" "1 месяц" https://tutortop.ru/goto/6282/?term=543
"Финансовая аналитика" " Финансовый учет и анализ Ссылка на курс" "SF Education" 4.1 "24 000 ₽" "от 2 000 ₽" " 01 февраля" "8 месяцев" https://tutortop.ru/goto/6271/?term=543
"Финансовая аналитика" " Подготовка к экзамену CFA Level 1 Ссылка на курс" "SF Education" 4.1 "22 080 ₽" "от 1 840 ₽" " 24 января" "4 месяца" https://tutortop.ru/goto/6272/?term=543
"Финансовая аналитика" " Data Science Academy Ссылка на курс" "SF Education" 4.1 "17 520 ₽" "от 1 460 ₽" " В любой момент" "4 месяца" https://tutortop.ru/goto/6277/?term=543
"
" "
" "
"
name nameCourse Company Rate Price "Min. price" "Start Date" Duration link
"Финансы для руководителей" " Финансы для предпринимателя Ссылка на курс" Skillbox 4.4 "37 206 ₽" "от 3 101 ₽" " 06 января" "3 месяца" https://tutortop.ru/goto/7207/?term=529
"Финансы для руководителей" " Цифровые финансы Ссылка на курс" Нетология 4.2 "180 000 ₽" "от 15 000 ₽" " 27 февраля" "1.5 месяц" https://tutortop.ru/goto/7830/?term=529
